name,wikiID,alt,city,midpointX,midpointY,,Y+X
電火溪(城廓圳),,,臺中市,120.697,24.3418,,"24.3418,120.697"
電光一號溪,#N/A,,臺東縣,,,,","
電光二號溪,#N/A,,臺東縣,,,,","
韮菜坑溪,,,,,,,","
鼎底窩,,,臺中市,120.79,24.2936,,"24.2936,120.79"
䓫萊溪,,,,,,,","
嘉武溪,,,臺東縣,121.187,23.0289,,"23.0289,121.187"
嘉武溪,#N/A,,臺東縣,,,,","
嘉農溪,,,花蓮縣,121.42,23.6335,,"23.6335,121.42"
嘉農溪,,,花蓮縣萬榮鄉,,,,","
嘉興排水,,,南投縣,120.657,23.8878,,"23.8878,120.657"
嘉興溪,#N/A,,宜蘭縣,,,,","
嘉豐一號溪,#N/A,,臺東縣,,,,","
嘉豐二號溪,#N/A,,臺東縣,,,,","
嘉豐溪,#N/A,,臺東縣,,,,","
嘉寶溪,,,新北市,121.318,25.1227,,"25.1227,121.318"
墘溪,,,南投縣,120.987,23.9799,,"23.9799,120.987"
壽豐溪,,知呀漢溪,,121.425,23.8181,,"23.8181,121.425"
壽豐溪,Q7502643,,花蓮縣,,,,","
壽豐溪,,,花蓮,,,,","
壽豐溪(知呀漢溪),,,花蓮縣,121.425,23.8181,,"23.8181,121.425"
夢幻湖,,,桃園市,121.248,24.953,,"24.953,121.248"
實谷富溪,,,宜蘭縣,121.414,24.426,,"24.426,121.414"
寧埔溪,,,臺東縣,121.393,23.2489,,"23.2489,121.393"
寧埔溪,Q10955546,,臺東縣,,,,","
寧埔溪,,,,,,,","
寧靜湖,,,嘉義縣,120.472,23.5597,,"23.5597,120.472"
寧靜湖(田寮水庫),,,高雄市,120.41,22.8387,,"22.8387,120.41"
廍子溪,Q11064256,,臺中市,,,,","
廍子溪,,,,,,,","
廓子埤支線,,,臺中市,120.711,24.1712,,"24.1712,120.711"
廓子溪,,,臺中市,120.78,24.1604,,"24.1604,120.78"
廔布魯溪,,,臺東縣,120.876,22.4536,,"22.4536,120.876"
摸乳巷坑,,,嘉義縣,120.561,23.224,,"23.224,120.561"
摸乳巷坑,,,臺南市,120.561,23.224,,"23.224,120.561"
撤林子埤,,,高雄市,120.326,22.6721,,"22.6721,120.326"
旗山溪,,,高雄市,120.483,22.8784,,"22.8784,120.483"
旗山溪,Q57377,,高雄市,,,,","
旗山溪,,,,,,,","
旗南灌溉圳,,,高雄市,120.473,22.8718,,"22.8718,120.473"
榮華溪,,,桃園市,121.33,24.7436,,"24.7436,121.33"
榮華溪,,,,,,,","
榴公圳,,,新北市,121.539,24.9676,,"24.9676,121.539"
榴公圳,,,臺北市,121.543,25.0111,,"25.0111,121.543"
滬尾漁港,,,新北市,121.435,25.1731,,"25.1731,121.435"
滴水坑溪,,,臺南市,120.56,23.1017,,"23.1017,120.56"
滴水坑溪,,,,,,,","
漁人溪,,,台東縣,121.551,22.0346,,"22.0346,121.551"
漁人溪,,,臺東縣,121.551,22.0346,,"22.0346,121.551"
漁港碼頭,,,屏東縣,120.848,21.9048,,"21.9048,120.848"
漁澳漁港,,,新北市,121.688,25.1953,,"25.1953,121.688"
演戲埔腳圳,,,新北市,121.476,25.1926,,"25.1926,121.476"
熊空溪,,,新北市,121.445,24.8488,,"24.8488,121.445"
熊空溪,,,,,,,","
瑪谷溪,,,南投縣,121.194,23.9581,,"23.9581,121.194"
瑪谷溪,,,,,,,","
瑪拉拉歐溪,,,,,,,","
瑪陵坑溪,,,基隆市,121.667,25.141,,"25.141,121.667"
瑪陵坑溪,Q35486347,,基隆市,,,,","
瑪陵坑溪,,,,,,,","
瑪鋉溪,Q16929123,,新北市,,,,","
瑪鋉溪,,,,,,,","
瑪鍊溪,,,新北市,121.668,25.1641,,"25.1641,121.668"
瑪鍊漁港(萬里漁港),,,新北市,121.696,25.181,,"25.181,121.696"
瑪韃娜溪,,,花蓮縣,121.465,23.6702,,"23.6702,121.465"
碧水溪,,,宜蘭縣,121.438,24.4927,,"24.4927,121.438"
碧水溪,#N/A,,宜蘭縣,,,,","
碧旦溪,,,宜蘭縣,121.718,24.4266,,"24.4266,121.718"
碧旦溪,,,,,,,","
碧砂漁港,,,基隆市,121.786,25.1473,,"25.1473,121.786"
碧湖溪,,,新北市,121.763,24.9087,,"24.9087,121.763"
碧湖溪,,,,,,,","
碧綠溪,,,南投縣,121.266,24.2432,,"24.2432,121.266"
碧綠溪,,,臺中市,121.266,24.2432,,"24.2432,121.266"
碧綠溪,,,,,,,","
福安坑溪,,,,,,,","
福烘溪,,,臺東縣,121.259,22.9869,,"22.9869,121.259"
福德坑圳,,,宜蘭縣,121.806,24.8569,,"24.8569,121.806"
福德坑溪,,,宜蘭縣,121.813,24.8861,,"24.8861,121.813"
福德坑溪,,,,,,,","
福德溪,#N/A,,宜蘭縣,,,,","
福興坑排水,,,彰化縣,120.619,23.9921,,"23.9921,120.619"
福興坑排水,,,南投縣,120.619,23.9921,,"23.9921,120.619"
福興溪,,,桃園市,121.06,24.9466,,"24.9466,121.06"
福龜圳,,,南投縣,120.84,24.0275,,"24.0275,120.84"
福龜林圳,,,南投縣,120.846,24.0258,,"24.0258,120.846"
種瓜坑,,,南投縣,120.879,23.9817,,"23.9817,120.879"
箕南窩溪,,,新竹縣,121.053,24.8729,,"24.8729,121.053"
綠川,,,,,,,","
綠茂溪,,,高雄市,120.702,23.1307,,"23.1307,120.702"
綠茂溪,,,,,,,","
網尾埤,,,新竹市,120.931,24.7426,,"24.7426,120.931"
網紗溪,,,屏東縣,120.702,22.0167,,"22.0167,120.702"
網紗溪,,,,,,,","
網寮港,,,嘉義縣,120.147,23.4379,,"23.4379,120.147"
翠峰湖,,,宜蘭縣,121.606,24.5152,,"24.5152,121.606"
翡翠水庫,,,新北市,121.611,24.9183,,"24.9183,121.611"
翡翠湖,,,新北市,121.469,24.9559,,"24.9559,121.469"
臺坂溪,,,,,,,","
艋舺溪,,,,,,,","
蒼庫溪,Q32584617,倉庫溪,南投縣,,,,","
蒼庫溪,,,,,,,","
銅像埤,,,臺南市,120.369,23.2079,,"23.2079,120.369"
銅鑼圈圳,,,苗栗縣,120.971,24.6489,,"24.6489,120.971"
銅鑼埤,,,桃園市,121.154,24.9997,,"24.9997,121.154"
鳳山水庫,,,高雄市,120.389,22.5386,,"22.5386,120.389"
鳳山溪,,,新竹縣,120.989,24.8558,,"24.8558,120.989"
鳳山溪,Q5465035,,新竹縣,,,,","
鳳山溪,Q11173760,前鎮河,高雄市,,,,","
鳳山溪,,,高雄市,,,,","
鳳山溪,,,,,,,","
鳳山溪支線,,,新竹縣,121.027,24.8384,,"24.8384,121.027"
鳳林溪,,,花蓮縣,121.436,23.7601,,"23.7601,121.436"
鳳林溪,Q32752109,,花蓮縣,,,,","
鳳林溪,,,,,,,","
鳳梨坑,,,嘉義縣,120.605,23.2287,,"23.2287,120.605"
鳳梨坑,,,臺南市,120.605,23.2287,,"23.2287,120.605"
鳳梨坑,,,,,,,","
鳳溪,,巴托魯溪,,121.458,24.1191,,"24.1191,121.458"
鳳溪,,,花蓮,,,,","
鳳溪(巴托魯溪),,,花蓮縣,121.458,24.1191,,"24.1191,121.458"
鳴頭坑,,,臺南市,120.406,23.1473,,"23.1473,120.406"
鼻頭溪,,,,,,,","
鼻頭漁港,,,新北市,121.916,25.1239,,"25.1239,121.916"
劉陳坑,,,臺南市,120.439,23.1037,,"23.1037,120.439"
劍潭水庫,,,苗栗縣,120.903,24.6257,,"24.6257,120.903"
廟仔坑,,,臺南市,120.394,23.2132,,"23.2132,120.394"
廟後坑,,,臺南市,120.405,23.2225,,"23.2225,120.405"
廟料坑,,,宜蘭縣,121.759,24.6064,,"24.6064,121.759"
廣源記圳,,,新竹縣,121.117,24.8386,,"24.8386,121.117"
德元埤,,,臺南市,120.337,23.2808,,"23.2808,120.337"
德荃溪,#N/A,,宜蘭縣,,,,","
德盛溪,,,新竹縣,121.058,24.9084,,"24.9084,121.058"
德盛溪,,,桃園市,121.058,24.9084,,"24.9084,121.058"
德盛溪,Q64358774,,桃園市,,,,","
德慶溪,,,,,,,","
德興池(拐子湖),,,苗栗縣,120.764,24.3853,,"24.3853,120.764"
德龜溪,,,新竹縣,121.003,24.8876,,"24.8876,121.003"
德龜溪,,,,,,,","
德龜溪中崙支線,,,新竹縣,120.991,24.9052,,"24.9052,120.991"
慶安水道,,,,,,,","
樁谷溪,,,南投縣,121.121,24.094,,"24.094,121.121"
樂合溪,,,花蓮縣,121.335,23.322,,"23.322,121.335"
樂合溪,#N/A,,花蓮縣,,,,","
樂和溪,#N/A,,花蓮縣,,,,","
樂樂溪,,拉庫拉庫溪,,121.252,23.3292,,"23.3292,121.252"
樂樂溪,,,南投縣,120.962,23.556,,"23.556,120.962"
樂樂溪,Q3830053,,花蓮縣,,,,","
樂樂溪,,,台東,,,,","
樂樂溪(拉庫拉庫溪),,,花蓮縣,121.247,23.3221,,"23.3221,121.247"
樟平溪,,,南投縣,120.793,23.9579,,"23.9579,120.793"
樟平溪,#N/A,,南投縣,,,,","
樟平溪,,,台中,,,,","
樟湖坑,,,南投縣,120.927,24.0062,,"24.0062,120.927"
樟湖坑溪,,,南投縣埔里鎮一新里,,,,","
樟湖溪,,,南投縣,120.857,23.9093,,"23.9093,120.857"
樟腦寮坑,,,新竹縣,121.162,24.7843,,"24.7843,121.162"
潭仔底溝,,,高雄市,120.269,22.7638,,"22.7638,120.269"
潭頂溪,,,臺南市,120.319,23.071,,"23.071,120.319"
潭頂溪,,,,,,,","
澄清湖(大貝湖),,,高雄市,120.342,22.6629,,"22.6629,120.342"
澐水溪,#N/A,,嘉義縣,,,,","
澐水溪,,,嘉義縣,,,,","
犛園寮坑,,,苗栗縣,120.868,24.3193,,"24.3193,120.868"
盤山坑溪,,,新北市,121.774,24.994,,"24.994,121.774"
碼崙溪,,,宜蘭縣,121.542,24.5572,,"24.5572,121.542"
碼崙溪,Q35491065,,宜蘭縣,,,,","
碼崙溪,,,宜蘭縣大同鄉,,,,","
碼頭,,,屏東縣,120.891,22.0868,,"22.0868,120.891"
線尾溪,,,臺南市,120.286,23.1581,,"23.1581,120.286"
線美溪,,,臺南市,120.26,23.1412,,"23.1412,120.26"
蓮生坑,,,南投縣,120.862,23.9285,,"23.9285,120.862"
蓮池,,,花蓮縣,121.48,23.6839,,"23.6839,121.48"
蓮花池,,,臺南市,120.367,23.1957,,"23.1957,120.367"
蓮花池,,,花蓮縣,121.495,24.2151,,"24.2151,121.495"
蓮花池坑,,,南投縣,120.889,23.8952,,"23.8952,120.889"
蓮花池溝,,,屏東縣,120.71,22.0734,,"22.0734,120.71"
蓮花潭,,,高雄市,120.296,22.6832,,"22.6832,120.296"
蓮花潭,,,臺南市,120.339,22.936,,"22.936,120.339"
蔗廓坑,,,苗栗縣,120.904,24.4793,,"24.4793,120.904"
蝦仔坑,,,嘉義縣,120.652,23.5676,,"23.5676,120.652"
蝦仔坑,,,,,,,","
豬灶溪,,,嘉義縣,120.551,23.5855,,"23.5855,120.551"
豬屠溝,,,嘉義縣,120.504,23.4333,,"23.4333,120.504"
醉夢溪,,,,,,,","
霄埤,,,桃園市,121.245,24.8742,,"24.8742,121.245"
霄裡池,,,桃園市,121.256,24.9137,,"24.9137,121.256"
霄裡溪,,,新竹縣,121.094,24.8194,,"24.8194,121.094"
霄裡溪,,,桃園市,121.094,24.8194,,"24.8194,121.094"
霄裡溪,Q34945107,,新竹縣,,,,","
霄裡溪,,,,,,,","
鞍馬溪,,,,,,,","
駝背橋坑,,,苗栗縣,120.905,24.3046,,"24.3046,120.905"
魯丹溪,,,花蓮縣,121.552,24.16,,"24.16,121.552"
魯丹溪,,,,,,,","
學仔溪,,,嘉義縣,120.575,23.3991,,"23.3991,120.575"
學校坑,,,彰化縣,120.601,24.0656,,"24.0656,120.601"
學校埤,,,桃園市,121.14,25.0147,,"25.0147,121.14"
憨狗崙坑,,,南投縣,120.764,23.9459,,"23.9459,120.764"
樹杞林圳,,,新竹縣,121.101,24.7212,,"24.7212,121.101"
樹林溪,,七股中排,,120.16,23.1109,,"23.1109,120.16"
樹林溪(七股大排),,,臺南市,120.113,23.1116,,"23.1116,120.113"
樹林溪(七股中排),,,臺南市,120.16,23.1233,,"23.1233,120.16"
樹梅坑溪,,,新北市,121.458,25.1374,,"25.1374,121.458"
樹梅坑溪,Q11121785,,新北市,,,,","
樹梅坑溪,,,新北市淡水區坪頂里,,,,","
樹湖溪,,,花蓮縣,121.468,23.8413,,"23.8413,121.468"
樹橋窩,,,新竹縣,121.23,24.7601,,"24.7601,121.23"
橋頭寮溪,,,臺中市,120.586,24.2675,,"24.2675,120.586"
橫山大埤,,,桃園市,121.211,25.0392,,"25.0392,121.211"
橫山溝,,,高雄市,120.384,22.9084,,"22.9084,120.384"
橫圳支線,,,南投縣,120.795,23.8345,,"23.8345,120.795"
橫坑,,,臺中市,120.754,24.1806,,"24.1806,120.754"
橫坑,,,苗栗縣,120.945,24.52,,"24.52,120.945"
橫坑溪,,,嘉義縣,120.507,23.4082,,"23.4082,120.507"
橫坑溪,,,,,,,","
橫流溪,,,臺中市,120.908,24.1886,,"24.1886,120.908"
橫流溪,,,台中市和平區,,,,","
橫溝,,,高雄市,120.547,22.9175,,"22.9175,120.547"
橫溪,,,新北市,121.405,24.9298,,"24.9298,121.405"
橫溪,Q11122285,,新北市,,,,","
橫溪,,,,,,,","
橫窠溪,,,新北市,121.412,25.0675,,"25.0675,121.412"
澳底漁港,,,新北市,121.929,25.0582,,"25.0582,121.929"
澳花溪,,,,,,,","
濁口溪,,,高雄市,120.648,22.8791,,"22.8791,120.648"
濁口溪,,,屏東縣,120.644,22.8842,,"22.8842,120.644"
濁口溪,Q2052526,,高雄市,,,,","
濁水坑,,,臺南市,120.405,23.1235,,"23.1235,120.405"
濁水坑,,,臺中市,120.564,23.2029,,"23.2029,120.564"
濁水坑溪,,,臺中市,120.806,24.0815,,"24.0815,120.806"
濁水溪,,,高雄市,120.379,22.7961,,"22.7961,120.379"
濁水溪,,馬咕帶溪,,121.369,23.3076,,"23.3076,121.369"
濁水溪,,,嘉義縣,120.543,23.5092,,"23.5092,120.543"
濁水溪,,,臺東縣,120.976,23.7765,,"23.7765,120.976"
濁水溪,,,雲林縣,120.641,23.7859,,"23.7859,120.641"
濁水溪,,,南投縣,120.668,23.788,,"23.788,120.668"
濁水溪,,,彰化縣,120.674,23.7986,,"23.7986,120.674"
濁水溪,,西螺溪,,120.373,23.8193,,"23.8193,120.373"
濁水溪,,奇萊主溪,,121.28,24.0954,,"24.0954,121.28"
濁水溪,Q708374,,彰化縣,,,,","
濁水溪,#N/A,,嘉義縣,,,,","
濁水溪,#N/A,,高雄市,,,,","
濁水溪,#N/A,,臺東縣,,,,","
濁水溪,,,嘉義縣竹崎鄉、番路鄉,,,,","
濁水溪,,,,,,,","
濁水溪(西螺溪),,,雲林縣,120.263,23.8327,,"23.8327,120.263"
濁水溪(西螺溪),,,彰化縣,120.26,23.838,,"23.838,120.26"
濁水溪(奇萊主溪),,,南投縣,121.28,24.0954,,"24.0954,121.28"
濁水溪(馬咕帶溪),,,花蓮縣,121.358,23.3156,,"23.3156,121.358"
濁水溪上游,,,嘉義縣,120.585,23.4824,,"23.4824,120.585"
燈潭河,,,桃園市,121.219,24.8769,,"24.8769,121.219"
燈潭河,,,,,,,","
燒灰子坑,,,臺南市,120.417,23.166,,"23.166,120.417"
燒炭坑,,,高雄市,120.599,22.9612,,"22.9612,120.599"
燒炭窩溪,,,新竹縣,121.046,24.8381,,"24.8381,121.046"
燒寮坑,,,南投縣,120.847,23.755,,"23.755,120.847"
燕子巢,,,高雄市,120.383,22.9157,,"22.9157,120.383"
燕坑,,,苗栗縣,120.817,24.4366,,"24.4366,120.817"
獨座溪,,,嘉義縣,120.609,23.4052,,"23.4052,120.609"
磨力溪,,,嘉義縣,120.586,23.5699,,"23.5699,120.586"
磨仔港溪,,,花蓮縣,121.259,23.235,,"23.235,121.259"
興仁溪,Q16929276,,新北市,,,,","
興仁溪,,興化店溪,新北市,,,,","
興化店溪,,,新北市,121.439,25.2153,,"25.2153,121.439"
興化店溪,,興仁溪,新北市,,,,","
興店圳,,,新北市,121.489,25.2643,,"25.2643,121.489"
興達港,,,高雄市,120.205,22.8587,,"22.8587,120.205"
蕃子澳漁港,,,新北市,121.821,25.1317,,"25.1317,121.821"
蕃薯溪,,,宜蘭縣,121.893,24.9626,,"24.9626,121.893"
蕃薯溪,,,,,,,","
蕃薯寮溪,,,花蓮縣,121.533,23.757,,"23.757,121.533"
蕃薯寮溪,,,,,,,","
蕉仔湖溪,,,嘉義縣,120.562,23.3937,,"23.3937,120.562"
褲頭溝,,,高雄市,120.39,22.9037,,"22.9037,120.39"
豫章湖,,,桃園市,121.192,24.9831,,"24.9831,121.192"
貓公溪,,八里灣溪,,121.458,23.5743,,"23.5743,121.458"
貓公溪(八里灣溪),,,花蓮縣,121.458,23.5743,,"23.5743,121.458"
貓羅坑排水,,,彰化縣,120.614,24.0099,,"24.0099,120.614"
貓羅溪,,,南投縣,120.637,23.9976,,"23.9976,120.637"
貓羅溪,,,彰化縣,120.624,24.0547,,"24.0547,120.624"
貓羅溪,,,臺中市,120.625,24.0548,,"24.0548,120.625"
貓羅溪,Q3845177,,彰化縣,,,,","
貓羅溪,,,,,,,","
錢厝坑,,,新北市,121.409,25.049,,"25.049,121.409"
錦安坑,,,彰化縣,120.613,23.9686,,"23.9686,120.613"
錦屏溪,,,新竹縣,121.207,24.6669,,"24.6669,121.207"
霍俄索溪,,,,120.811,23.2836,,"23.2836,120.811"
霍俄索溪,,,高雄市,120.811,23.2836,,"23.2836,120.811"
靜心湖,,,新竹市,121.013,24.7796,,"24.7796,121.013"
頭坑,,,臺南市,120.557,23.083,,"23.083,120.557"
頭坑溪,,,南投縣,120.885,23.5534,,"23.5534,120.885"
頭汴坑溪,,,臺中市,120.667,24.0788,,"24.0788,120.667"
頭汴坑溪,,南溪,,120.742,24.1037,,"24.1037,120.742"
頭汴坑溪,Q15938499,,臺中市,,,,","
頭汴坑溪,,,,,,,","
頭汴坑溪(南溪),,,臺中市,120.711,24.1059,,"24.1059,120.711"
頭社水庫,,,南投縣,120.897,23.8363,,"23.8363,120.897"
頭社排水溝,,,南投縣,120.898,23.8325,,"23.8325,120.898"
頭前溪,,,新竹縣,120.524,23.3715,,"23.3715,120.524"
頭前溪,,,新竹市,120.524,23.3715,,"23.3715,120.524"
頭前溪,,,嘉義縣,120.42,23.406,,"23.406,120.42"
頭前溪,,,臺南市,120.42,23.406,,"23.406,120.42"
頭前溪,Q8007827,,新竹縣,,,,","
頭前溪,#N/A,,臺南市,,,,","
頭前溪,,,,,,,","
頭前溪,,,新北市,,,,","
頭城溪,,,宜蘭縣,121.825,24.8602,,"24.8602,121.825"
頭城溪,#N/A,,宜蘭縣,,,,","
頭洲溪,,,桃園市,121.154,24.9578,,"24.9578,121.154"
頭重溪,,,桃園市,121.176,24.9184,,"24.9184,121.176"
頭埤圳,,,臺中市,120.779,24.3147,,"24.3147,120.779"
頭湖圳,,,苗栗縣,120.76,24.5826,,"24.5826,120.76"
頭溝水圳,,,屏東縣,120.572,22.5494,,"22.5494,120.572"
頭溝溪排水,,,屏東縣,120.548,22.5653,,"22.5653,120.548"
頭溢坑,,,臺中市,120.842,24.2097,,"24.2097,120.842"
頭溪,,,雲林縣,120.624,23.6213,,"23.6213,120.624"
駱駝坑,,,臺中市,120.81,24.0999,,"24.0999,120.81"
鴛鴦湖,,,新竹縣,121.403,24.5767,,"24.5767,121.403"
龍山港,,,臺南市,120.113,23.1374,,"23.1374,120.113"
龍目井溪,,,臺南市,120.441,23.1596,,"23.1596,120.441"
龍目井溪,,,,,,,","
龍形溪,,,,,,,","
龍虎斗坑,,,臺中市,120.723,24.211,,"24.211,120.723"
龍虎鬪坑,#N/A,湳底溪,臺中市,,,,","
龍門溪,,,台東縣,,,,","
龍泉圳,,,南投縣,120.786,23.98,,"23.98,120.786"
龍泉溪,,,臺東縣,120.568,24.061,,"24.061,120.568"
龍泉溪,,,彰化縣,120.553,24.0749,,"24.0749,120.553"
龍泉溪,,,,,,,","
龍洞溪,,,苗栗縣,120.757,24.5589,,"24.5589,120.757"
龍洞溪,,,,,,,","
龍洞漁港,,,新北市,121.916,25.112,,"25.112,121.916"
龍宮溪,#N/A,,嘉義縣,,,,","
龍崗北坑,,,臺中市,120.555,24.1901,,"24.1901,120.555"
龍崗南坑,,,臺中市,120.548,24.1861,,"24.1861,120.548"
龍喉坑,,,彰化縣,120.551,24.0691,,"24.0691,120.551"
龍港漁港,,,苗栗縣,120.757,24.6133,,"24.6133,120.757"
龍蛟水溪,,,,,,,","
龍蛟溪,,,嘉義縣,120.595,23.3004,,"23.3004,120.595"
龍溪,,巴托蘭溪,,121.338,24.1092,,"24.1092,121.338"
龍溪,,,花蓮,,,,","
龍溪(巴托蘭溪),,,花蓮縣,121.338,24.1092,,"24.1092,121.338"
龍鳳漁港,,,苗栗縣,120.857,24.7002,,"24.7002,120.857"
龍潭湖,,,宜蘭縣,121.74,24.7956,,"24.7956,121.74"
龍樹坑埤,,,桃園市,121.229,25.0316,,"25.0316,121.229"
龍頸溪,,,,,,,","
龍鑾潭,,,屏東縣,120.744,21.9774,,"21.9774,120.744"
龍鑾潭A線,,,屏東縣,120.74,21.99,,"21.99,120.74"
龍鑾潭B線,,,屏東縣,120.743,21.9915,,"21.9915,120.743"
龍鑾潭排水溝,,,屏東縣,120.722,22.0255,,"22.0255,120.722"
龜山漁港,,,宜蘭縣,121.942,24.8411,,"24.8411,121.942"
龜丹溪,,,台南市,120.496,23.1304,,"23.1304,120.496"
龜丹溪,,,臺南市,120.496,23.1304,,"23.1304,120.496"
龜內溪,,,新北市,121.951,25.0017,,"25.0017,121.951"
龜仔坑,,,南投縣,120.895,23.8239,,"23.8239,120.895"
龜吼漁港,,,新北市,121.689,25.1954,,"25.1954,121.689"
龜洞溪,,,臺南市,120.328,22.917,,"22.917,120.328"
龜重溪,,,臺南市,120.344,23.3,,"23.3,120.344"
龜重溪,Q5614745,,臺南市,,,,","
龜重溪,,,,,,,","
龜殼溪,,,臺中市,120.579,24.3595,,"24.3595,120.579"
龜墓埤,,,桃園市,121.146,25.0186,,"25.0186,121.146"
龜潭,,,宜蘭縣,121.958,24.846,,"24.846,121.958"
龜頭坑,,,臺南市,120.597,23.1892,,"23.1892,120.597"
檍仔林坑,,,嘉義縣,120.545,23.2198,,"23.2198,120.545"
檍仔林坑,,,臺南市,120.545,23.2198,,"23.2198,120.545"
檜溪,,,花蓮縣,121.322,24.0113,,"24.0113,121.322"
檜溪,,,花蓮,,,,","
檨仔林坑,,,臺南市,120.532,23.2124,,"23.2124,120.532"
澀子坑,,,南投縣,120.845,23.9494,,"23.9494,120.845"
濟水坑,,,南投縣,120.764,23.9695,,"23.9695,120.764"
濫埤,,,桃園市,121.209,24.8906,,"24.8906,121.209"
營盤坑溪,,,桃園市,121.314,25.0627,,"25.0627,121.314"
營盤溪,,,桃園市,121.287,25.0619,,"25.0619,121.287"
燥坑,,,臺中市,120.867,24.1724,,"24.1724,120.867"
環溝埤幹線,,,屏東縣,120.727,22.0341,,"22.0341,120.727"
磺港溪,,,臺北市,121.502,25.1387,,"25.1387,121.502"
磺港溪,Q10443358,,臺北市,,,,","
磺港溪,,,,,,,","
磺港漁港,,,新北市,121.648,25.2301,,"25.2301,121.648"
磺溪,,,新北市,121.531,25.1291,,"25.1291,121.531"
磺溪,Q16929154,,新北市,,,,","
磺溪,Q15914374,,臺北市,,,,","
磺溪,,,臺北市,,,,","
磺溪,,,,,,,","
磺窟溪,,,新北市,121.503,24.9191,,"24.9191,121.503"
磺窟溪,,,,,,,","
礁雙溪,,,臺南市,120.574,23.1633,,"23.1633,120.574"
糞箕湖幹線,,,臺南市,120.448,23.3546,,"23.3546,120.448"
糞箕窩溪,,,新竹縣,121.049,24.8807,,"24.8807,121.049"
糠榔溪,,,桃園市,121.053,24.9752,,"24.9752,121.053"
糠溝溪,,,苗栗縣,120.704,24.5579,,"24.5579,120.704"
薯寮溪,Q17036000,"蕃寮溪,蕃薯寮溪",花蓮縣,,,,","
薯寮溪,,,,,,,","
螺仔溪,,,花蓮縣,121.278,23.2002,,"23.2002,121.278"
螺仔溪,Q35406402,,花蓮縣,,,,","
螺仔溪,,,,,,,","
避風港,,,屏東縣,120.712,21.9859,,"21.9859,120.712"
避風港,,,高雄市,120.181,22.9145,,"22.9145,120.181"
避風港,,,彰化縣,120.427,24.0843,,"24.0843,120.427"
鍾連溪,,,嘉義縣,120.628,23.3418,,"23.3418,120.628"
闊闊庫溪,,,花蓮縣,121.597,24.3335,,"24.3335,121.597"
闊闊庫溪,,,,121.517,24.3476,,"24.3476,121.517"
闊闊庫溪,,,宜蘭縣,121.517,24.3476,,"24.3476,121.517"
闊闊庫溪,,,宜蘭,,,,","
闊闊斯溪,,,花蓮縣,121.049,23.3883,,"23.3883,121.049"
霞喀羅溪,,,新竹縣,121.173,24.5339,,"24.5339,121.173"
霞喀羅溪,Q34944862,,新竹縣,,,,","
霞喀羅溪,,,,,,,","
霞雲溪,,,桃園市,121.367,24.8047,,"24.8047,121.367"
鴿鳥坑溪,,,臺中市,120.725,24.0506,,"24.0506,120.725"
𤩲瑪蘭坑溪,,,,,,,","
甕仔坑,,,嘉義縣,120.554,23.2832,,"23.2832,120.554"
甕仔坑,,,臺中市,120.554,23.2832,,"23.2832,120.554"
禮門溪,Q16929164,,新北市,,,,","
禮門溪,,,,,,,","
翻社坑溪,,,宜蘭縣大同鄉,,,,","
舊二林溪,,,彰化縣,120.369,23.8986,,"23.8986,120.369"
舊公館二圳,,,新北市,121.629,25.21,,"25.21,121.629"
舊公館圳,,,新北市,121.63,25.2101,,"25.2101,121.63"
舊生毛樹溪,,大溪,,120.648,23.5655,,"23.5655,120.648"
舊生毛樹溪(大溪),,,嘉義縣,120.645,23.5687,,"23.5687,120.645"
舊旱溪,,,台中,,,,","
舊社埤,,,彰化縣,120.625,24.0383,,"24.0383,120.625"
舊虎尾溪,,,雲林縣,120.194,23.6691,,"23.6691,120.194"
舊虎尾溪,Q21041670,,雲林縣,,,,","
舊虎尾溪,,,,,,,","
舊洋仔厝溪,,,彰化縣,120.44,24.0999,,"24.0999,120.44"
舊班鳩溪,,,臺東縣,121.087,22.8293,,"22.8293,121.087"
舊埤,,,桃園市,121.141,25.0332,,"25.0332,121.141"
舊莊溪,,,臺中市,120.623,24.2979,,"24.2979,120.623"
舊港圳,,,新竹縣,121.048,24.8126,,"24.8126,121.048"
舊寮溪,,,宜蘭縣,121.732,24.6074,,"24.6074,121.732"
舊濁水溪,,麥嶼溪,,120.529,23.8837,,"23.8837,120.529"
舊濁水溪(麥嶼溪),,,彰化縣,120.399,24.0263,,"24.0263,120.399"
薩夫薩夫魯夫溪,,,高雄市,120.845,23.3137,,"23.3137,120.845"
薩克亞金溪,,,新竹縣,121.228,24.5054,,"24.5054,121.228"
薩克亞金溪,,,,,,,","
